taxon,count,percentage,kingdom,phylum,class,order,family,genus,species,name
2306583,30373,0.2183934245409122,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. JS92-SW72,Halomonas sp. JS92-SW72
1268,29043,0.20883021858037443,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae, , ,Micrococcaceae
1783272,28936,0.20806084787527857,Bacteria, , , , , , ,Terrabacteria group
186826,23715,0.17051987169485178,Bacteria,Firmicutes,Bacilli,Lactobacillales, , , ,Lactobacillales
28129,23124,0.1662703568657707,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,Prevotella denticola
194,22907,0.16471004431431452,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter, ,Campylobacter
1177574,22708,0.1632791586104446,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella jejuni,Prevotella jejuni
28135,22693,0.16317130290412274,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,Prevotella oris
171549,20948,0.15062408906868036,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales, , , ,Bacteroidales
680646,18019,0.12956346481423292,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa,Rothia mucilaginosa DY-18
1613,16407,0.11797257157484431,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus fermentum,Lactobacillus fermentum
1578,15186,0.10919311708024536,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus, ,Lactobacillus
199,14876,0.10696409914959372,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus,Campylobacter concisus
2047,14731,0.10592149398848244,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia dentocariosa,Rothia dentocariosa
909932,12655,0.09099426423353779,Bacteria,Firmicutes,Negativicutes, , , , ,Negativicutes
1470540,11951,0.0859322364168321,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Jeotgalibaca, ,Jeotgalibaca
526973,10390,0.0747080525789378,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,Bacillus cereus m1293
1129771,9852,0.07083962791219395,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae, , ,Leptotrichiaceae
1224,9639,0.06930807688242362,Bacteria,Proteobacteria, , , , , ,Proteobacteria
1385,8521,0.06126923157123474,Bacteria,Firmicutes,Bacilli,Bacillales, , , ,Bacillales
186803,7419,0.05334543234678917,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, , ,Lachnospiraceae
1301,7370,0.05299310370613778,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus, ,Streptococcus
201174,7187,0.05167726408901116,Bacteria,Actinobacteria, , , , , ,Actinobacteria
1654,7011,0.050411757134834735,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces, ,Actinomyces
186802,6793,0.04884425420295711,Bacteria,Firmicutes,Clostridia,Clostridiales, , , ,Clostridiales
554406,6459,0.046442667142190495,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia hongkongensis,Leptotrichia hongkongensis
186828,5865,0.04217158117184506,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae, , ,Carnobacteriaceae
976,5647,0.040604078239967444,Bacteria,Bacteroidetes, , , , , ,Bacteroidetes
119206,5596,0.040237368838473134,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus sanguinicola,Aerococcus sanguinicola
84135,5072,0.036469609497629694,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella,Gemella sanguinis,Gemella sanguinis
264731,5026,0.03613885199824267,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella ruminicola,Prevotella ruminicola 23
1359,4822,0.03467201439226545,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis subsp. cremoris
29466,4666,0.03355031504651817,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,Veillonella parvula
39778,4481,0.032220094668548624,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella dispar,Veillonella dispar
1414655,4475,0.03217695238601989,Viruses,Negarnaviricota,Ellioviricetes,Bunyavirales,Tospoviridae, ,Pepper chlorotic spot virus,Pepper chlorotic spot virus
1236518,4445,0.03196124097337618,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella scopos,Prevotella scopos JCM 17725
28131,4390,0.03156577005019605,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Prevotella intermedia
1309,4109,0.02954527315176664,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,Streptococcus mutans
29391,4088,0.029394275162916043,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella,Gemella morbillorum,Gemella morbillorum
519472,3735,0.026856070874141737,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus teuberi,Vagococcus teuberi
31977,3469,0.02494342968203419,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae, , ,Veillonellaceae
570,3394,0.024404151150424915,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella, ,Klebsiella
360104,3345,0.024051822509773522,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus,Campylobacter concisus 13826
712122,2864,0.02059324952705273,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 414,Actinomyces sp. oral taxon 414
1584,2794,0.02008992289755074,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,Lactobacillus delbrueckii
1660,2710,0.019485930942148354,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia odontolytica,Schaalia odontolytica
762948,2679,0.01926302914908319,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia dentocariosa,Rothia dentocariosa ATCC 17931
200643,2609,0.018759702519581204,Bacteria,Bacteroidetes,Bacteroidia, , , , ,Bacteroidia
2624949,2491,0.01791123762984928,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella, ,unclassified Gemella
1117,2292,0.01648035192597935,Bacteria,Cyanobacteria, , , , , ,Cyanobacteria
1969841,2284,0.016422828882607692,Viruses, , ,Caudovirales,Siphoviridae,Nonanavirus,Proteus phage VB_PmiS-Isfahan,Proteus phage VB_PmiS-Isfahan
216816,2275,0.01635811545881458,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium longum
2049,2263,0.016271830893757097,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae, , ,Actinomycetaceae
649743,2261,0.016257450132914183,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 848,Actinomyces sp. oral taxon 848 str. F0332
186817,2241,0.016113642524485043,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae, , ,Bacillaceae
1236517,2059,0.014804993287779877,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella fusca,Prevotella fusca JCM 17724
1921421,2047,0.014718708722722393,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus genomosp. 3,Geobacillus genomosp. 3
575614,2000,0.014380760842913915,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. oral taxon 299,Prevotella sp. oral taxon 299 str. F0039
203491,1932,0.013891814974254844,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales, , , ,Fusobacteriales
57493,1895,0.013625770898660936,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria, ,Kocuria
556499,1849,0.013295013399273917,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium acidifaciens,Propionibacterium acidifaciens
767031,1824,0.01311525388873749,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,Prevotella denticola F0289
528191,1738,0.012496881172492194,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus xylanexedens,Paenibacillus xylanexedens
171552,1737,0.012489690792070737,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae, , ,Prevotellaceae
2014542,1736,0.012482500411649281,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax sp. N3-2A,Alcanivorax sp. N3-2A
1852377,1618,0.011634035521917357,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces pacaensis,Actinomyces pacaensis
1150468,1609,0.011569322098124245,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Scardovia,Scardovia inopinata,Scardovia inopinata JCM 12537
1358,1583,0.011382372207166366,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis
157691,1581,0.01136799144632345,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia shahii,Leptotrichia shahii
1375,1560,0.011216993457472854,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus, ,Aerococcus
31953,1549,0.011137899272836827,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae, , ,Bifidobacteriaceae
1678,1464,0.010526716937012986,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium, ,Bifidobacterium
649756,1458,0.010483574654484245,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus,Anaerostipes hadrus
1236,1443,0.01037571894816239,Bacteria,Proteobacteria,Gammaproteobacteria, , , , ,Gammaproteobacteria
1279,1256,0.00903111780934994,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus, ,Staphylococcus
816,1250,0.008987975526821197,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides, ,Bacteroides
84566,1153,0.008290508625939873,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, , ,Sphingobacteriaceae
1350,1147,0.008247366343411132,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus, ,Enterococcus
109328,1135,0.008161081778353648,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia trevisanii,Leptotrichia trevisanii
186822,1107,0.007959751126552853,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae, , ,Paenibacillaceae
1482,1079,0.007758420474752058,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,Virgibacillus halodenitrificans,Virgibacillus halodenitrificans
28037,1072,0.007708087811801859,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,Streptococcus mitis
515620,1028,0.007391711073257753,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,Lachnospira eligens,[Eubacterium] eligens ATCC 27750
72294,1003,0.00721195156272133,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae, , ,Campylobacteraceae
51668,964,0.006931526726284507,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Tetragenococcus, ,Tetragenococcus
2382163,945,0.006794909498276825,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,Streptococcus koreensis
908937,904,0.00650010390099709,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentalis,Prevotella dentalis DSM 3688
172042,902,0.006485723140154176,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia aeria,Rothia aeria
706439,884,0.006356296292567952,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 171,Actinomyces sp. oral taxon 171 str. F0337
44008,870,0.006255630966667554,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus cecorum,Enterococcus cecorum
213849,839,0.006032729173602387,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales, , , ,Campylobacterales
1266845,837,0.006018348412759474,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium inhibens,Carnobacterium inhibens subsp. gilichinskyi
2751,828,0.005953634988966361,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium maltaromaticum,Carnobacterium maltaromaticum
1590,808,0.005809827380537222,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus plantarum,Lactobacillus plantarum
523794,794,0.005709162054636824,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia buccalis,Leptotrichia buccalis C-1013-b
2648499,784,0.005637258250422255,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus, ,unclassified Vagococcus
76123,750,0.005392785316092719,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella enoeca,Prevotella enoeca
1300,733,0.00527054884892795,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, , ,Streptococcaceae
1239783,724,0.005205835425134838,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus atrophaeus,Bacillus atrophaeus UCMB-5137
1663,721,0.005184264283870467,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter, ,Arthrobacter
544580,698,0.005018885534176957,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oris,Actinomyces oris
248315,668,0.004803174121533248,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella rodentium,Veillonella rodentium
2026,666,0.004788793360690334,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces,Thermoactinomyces vulgaris,Thermoactinomyces vulgaris
157688,660,0.004745651078161593,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia hofstadii,Leptotrichia hofstadii
712357,655,0.004709699176054307,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia sp. oral taxon 212,Leptotrichia sp. oral taxon 212
471,646,0.004644985752261195,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus,Acinetobacter calcoaceticus
1655,643,0.004623414610996824,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces naeslundii,Actinomyces naeslundii
28216,638,0.00458746270888954,Bacteria,Proteobacteria,Betaproteobacteria, , , , ,Betaproteobacteria
91347,629,0.004522749285096426,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales, , , ,Enterobacterales
2057025,611,0.0043933224375102015,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma pollinicola,Spirosoma pollinicola
29547,610,0.004386132057088744,Bacteria,Proteobacteria,Epsilonproteobacteria, , , , ,Epsilonproteobacteria
1316254,593,0.004263895589923976,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,Veillonella parvula HSIVP1
2529408,582,0.004184801405287949,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia, ,Schaalia
1656,560,0.004026613036015896,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces viscosus,Actinomyces viscosus
1201032,554,0.003983470753487155,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni,Campylobacter jejuni subsp. jejuni PT14
406548,547,0.0039331380905369565,Bacteria,Planctomycetes,Planctomycetia,Isosphaerales,Isosphaeraceae,Aquisphaera,Aquisphaera giovannonii,Aquisphaera giovannonii
2609248,536,0.0038540439059009295,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces, ,unclassified Actinomyces
80840,529,0.0038037112429507307,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales, , , ,Burkholderiales
186827,526,0.0037821401016863597,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae, , ,Aerococcaceae
712368,510,0.0036670940149430486,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia sp. oral taxon 498,Leptotrichia sp. oral taxon 498
2492837,509,0.003659903634521592,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. C8-2,Sphingomonas sp. C8-2
28211,486,0.003494524884828081,Bacteria,Proteobacteria,Alphaproteobacteria, , , , ,Alphaproteobacteria
375288,471,0.003386669178506227,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides, ,Parabacteroides
111015,464,0.003336336515556029,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces radicidentis,Actinomyces radicidentis
81852,461,0.003314765374291658,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae, , ,Enterococcaceae
33958,457,0.00328600385260583,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae, , ,Lactobacillaceae
521095,454,0.003264432711341459,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium parvulum,Atopobium parvulum DSM 20469
80864,451,0.003242861570077088,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae, , ,Comamonadaceae
1280,442,0.003178148146283976,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,Staphylococcus aureus
1785996,441,0.0031709577658625182,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia sp. oral taxon 847,Leptotrichia sp. oral taxon 847
34062,439,0.0031565770050196048,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,Moraxella osloensis,Moraxella osloensis
2651284,402,0.002890532929425697,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pradoshia,Pradoshia sp. D12,Pradoshia sp. D12
1386,400,0.002876152168582783,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus, ,Bacillus
2560058,400,0.002876152168582783,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. Bb-A,Brevundimonas sp. Bb-A
1397,397,0.002854581027318412,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus circulans,Bacillus circulans
478801,368,0.0026460599950961605,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,Kytococcus sedentarius,Kytococcus sedentarius DSM 20547
1598,367,0.0026388696146747033,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus reuteri,Lactobacillus reuteri
28903,353,0.002538204288774306,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma bovis,Mycoplasma bovis
864564,346,0.0024878716258241074,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Parascardovia,Parascardovia denticolens,Parascardovia denticolens DSM 10105 = JCM 12538
743966,334,0.002401587060766624,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma bovoculi,Mycoplasma bovoculi M165/69
1357,331,0.002380015919502253,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus, ,Lactococcus
2747,323,0.0023224928761305975,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium, ,Carnobacterium
1747,316,0.0022721602131803987,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,Cutibacterium acnes
49546,315,0.002264969832758942,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae, , ,Flavobacteriaceae
1396,305,0.002193066028544372,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,Bacillus cereus
1817,278,0.001998925757165034,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia, ,Nocardia
830,275,0.001977354615900663,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio, ,Butyrivibrio
469,271,0.0019485930942148356,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter, ,Acinetobacter
947515,266,0.0019126411921075509,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae, ,Ectothiorhodospiraceae bacterium BW-2,Ectothiorhodospiraceae bacterium BW-2
2502843,264,0.001898260431264637,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter sp. HKB08,Erythrobacter sp. HKB08
648,264,0.001898260431264637,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas caviae,Aeromonas caviae
28898,260,0.001869498909578809,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,Campylobacter helveticus
2081702,253,0.0018191662466286104,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 897,Actinomyces sp. oral taxon 897
52774,250,0.0017975951053642394,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces slackii,Actinomyces slackii
231049,246,0.0017688335836784116,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus rossiae,Lactobacillus rossiae
656088,237,0.001704120159885299,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma, ,Mycoplasma mycoides group
1304,236,0.0016969297794638422,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius
179408,234,0.0016825490186209283,Bacteria,Cyanobacteria, ,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria nigro-viridis,Oscillatoria nigro-viridis PCC 7112
1428,234,0.0016825490186209283,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis,Bacillus thuringiensis
492670,232,0.0016681682577780145,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,Bacillus velezensis
