taxon,count,percentage,kingdom,phylum,class,order,family,genus,species,name
248315,4200,0.01661006720354095,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella rodentium,Veillonella rodentium
1316254,4195,0.016590293314012922,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,Veillonella parvula HSIVP1
32067,3977,0.01572815173059104,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia, ,Leptotrichia
85006,3941,0.015585779725989256,Bacteria,Actinobacteria,Actinobacteria,Micrococcales, , , ,Micrococcales
1017,3834,0.015162618490089524,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga gingivalis,Capnocytophaga gingivalis
712357,3207,0.012682972743275196,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia sp. oral taxon 212,Leptotrichia sp. oral taxon 212
851,3078,0.012172806393452154,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum
1379,2826,0.011176202361239698,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella,Gemella haemolysans,Gemella haemolysans
712710,2802,0.011081287691505176,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella sp. oral taxon HOT-286,Tannerella sp. oral taxon HOT-286
1313,2718,0.010749086347434357,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae
1328,2705,0.010697674234661492,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,Streptococcus anginosus
1654,2463,0.009740617981505086,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces, ,Actinomyces
1378,2444,0.009665477201298591,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella, ,Gemella
76857,2359,0.009329321079322167,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. polymorphum
1359,2320,0.009175084741003571,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis subsp. cremoris
2049,2189,0.008657008835369318,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae, , ,Actinomycetaceae
1236517,2120,0.008384129159882575,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella fusca,Prevotella fusca JCM 17724
976,2113,0.00835644571454334,Bacteria,Bacteroidetes, , , , , ,Bacteroidetes
1268,2110,0.008344581380826525,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae, , ,Micrococcaceae
264731,1968,0.007783002918230616,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella ruminicola,Prevotella ruminicola 23
113107,1957,0.007739500361268962,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus australis,Streptococcus australis
76859,1900,0.007514078020649477,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. animalis
31977,1855,0.007336113014897252,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae, , ,Veillonellaceae
1016,1816,0.007181876676578659,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga, ,Capnocytophaga
546271,1798,0.007110690674277768,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sputigena,Selenomonas sputigena ATCC 35185
521095,1750,0.006920861334808729,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium parvulum,Atopobium parvulum DSM 20469
2495645,1616,0.00639092109545766,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinobaculum,Actinobaculum sp. 313,Actinobaculum sp. 313
1759399,1598,0.006319735093156771,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. A12,Streptococcus sp. A12
186802,1470,0.005813523521239332,Bacteria,Firmicutes,Clostridia,Clostridiales, , , ,Clostridiales
617123,1444,0.005710699295693603,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum umeaense,Lachnoanaerobaculum umeaense
49546,1443,0.005706744517787998,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae, , ,Flavobacteriaceae
1304,1442,0.005702789739882393,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius
78535,1430,0.0056553324050151324,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus viridans,Streptococcus viridans
201174,1272,0.005030477495929545,Bacteria,Actinobacteria, , , , , ,Actinobacteria
76123,1270,0.005022567940118335,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella enoeca,Prevotella enoeca
1303,1192,0.0047140952634811455,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis
2637378,1164,0.004603361482124206,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas, ,unclassified Selenomonas
575614,1149,0.004544039813540132,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. oral taxon 299,Prevotella sp. oral taxon 299 str. F0039
1077464,1098,0.004342346140354277,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis subsp. tigurinus
172042,1013,0.004006190018377853,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia aeria,Rothia aeria
186803,984,0.003891501459115308,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, , ,Lachnospiraceae
1366,983,0.003887546681209703,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus raffinolactis,Lactococcus raffinolactis
908937,964,0.0038124059010032087,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentalis,Prevotella dentalis DSM 3688
33040,935,0.0036977173417406636,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus milleri,Streptococcus milleri
249188,926,0.0036621243405902193,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus pittmaniae,Haemophilus pittmaniae
43768,912,0.0036067574499117493,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium matruchotii,Corynebacterium matruchotii
481,881,0.0034841593348379943,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae, , ,Neisseriaceae
482,881,0.0034841593348379943,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria, ,Neisseria
2598453,868,0.00343274722206513,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 116-D4,Streptococcus sp. 116-D4
1689,868,0.00343274722206513,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium dentium,Bifidobacterium dentium
114527,863,0.0034129733325371048,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Mogibacterium,Mogibacterium diversum,Mogibacterium diversum
1358,863,0.0034129733325371048,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis
1433513,835,0.003302239551180165,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gwangjuense,Streptococcus gwangjuense
200643,832,0.0032903752174633497,Bacteria,Bacteroidetes,Bacteroidia, , , , ,Bacteroidia
365659,821,0.0032468726605016955,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,Streptococcus mitis B6
906,821,0.0032468726605016955,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera, ,Megasphaera
1458253,750,0.002966083429203741,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis subsp. dentisani
2144175,674,0.002665520308377762,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera stantonii,Megasphaera stantonii
347253,654,0.0025864247502656625,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius JIM8777
1156433,634,0.0025073291921535626,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. I-P16,Streptococcus sp. I-P16
1852377,624,0.002467781413097513,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces pacaensis,Actinomyces pacaensis
649743,620,0.0024519623014750925,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 848,Actinomyces sp. oral taxon 848 str. F0332
816,587,0.002321454630590128,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides, ,Bacteroides
1280,583,0.002305635518967708,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,Staphylococcus aureus
2382163,577,0.002281906851534078,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,Streptococcus koreensis
1054460,577,0.002281906851534078,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,Streptococcus pseudopneumoniae IS7493
1156431,564,0.002230494738761213,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. I-G2,Streptococcus sp. I-G2
1969841,561,0.0022186304050443983,Viruses, , ,Caudovirales,Siphoviridae,Nonanavirus,Proteus phage VB_PmiS-Isfahan,Proteus phage VB_PmiS-Isfahan
860,551,0.0021790826259883486,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium periodonticum,Fusobacterium periodonticum
204,543,0.0021474444027435083,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter showae,Campylobacter showae
1902136,539,0.0021316252911210884,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. NPS 308,Streptococcus sp. NPS 308
1660,531,0.0020999870678762487,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia odontolytica,Schaalia odontolytica
171552,516,0.0020406653992921736,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae, , ,Prevotellaceae
28216,515,0.0020367106213865687,Bacteria,Proteobacteria,Betaproteobacteria, , , , ,Betaproteobacteria
712122,513,0.0020288010655753587,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 414,Actinomyces sp. oral taxon 414
824,498,0.001969479396991284,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter gracilis,Campylobacter gracilis
726,468,0.0018508360598231345,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus haemolyticus,Haemophilus haemolyticus
706439,466,0.0018429265040119246,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 171,Actinomyces sp. oral taxon 171 str. F0337
1884263,438,0.001732192722654985,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. oral taxon 920,Selenomonas sp. oral taxon 920
1305,426,0.0016847353877877248,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis
837,420,0.0016610067203540948,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,Porphyromonas gingivalis
712538,406,0.001605639829675625,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. oral taxon 478,Selenomonas sp. oral taxon 478
655813,394,0.0015581824948083653,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis ATCC 35037
927666,394,0.0015581824948083653,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis Uo5
727,389,0.0015384086052803402,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae,Haemophilus influenzae
158,388,0.0015344538273747352,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema denticola,Treponema denticola
39950,380,0.0015028156041298954,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,Dialister pneumosintes
29391,371,0.0014672226029794505,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella,Gemella morbillorum,Gemella morbillorum
526973,367,0.0014514034913570306,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,Bacillus cereus m1293
45634,366,0.0014474487134514256,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus,Streptococcus cristatus
203492,361,0.0014276748239234007,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae, , ,Fusobacteriaceae
712528,361,0.0014276748239234007,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. oral taxon 126,Selenomonas sp. oral taxon 126
2576376,352,0.0013920818227729558,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 1643,Streptococcus sp. 1643
1491,343,0.001356488821622511,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium botulinum,Clostridium botulinum
72294,341,0.0013485792658113008,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae, , ,Campylobacteraceae
889201,328,0.0012971671530384362,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus,Streptococcus cristatus ATCC 51100
213849,325,0.001285302819321621,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales, , , ,Campylobacterales
1129771,319,0.0012615741518879912,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae, , ,Leptotrichiaceae
2609248,303,0.0011982977053983115,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces, ,unclassified Actinomyces
1385,302,0.0011943429274927065,Bacteria,Firmicutes,Bacilli,Bacillales, , , ,Bacillales
713030,293,0.0011587499263422615,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. oral taxon 136,Selenomonas sp. oral taxon 136
544580,279,0.0011033830356637917,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oris,Actinomyces oris
203491,276,0.0010915187019469768,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales, , , ,Fusobacteriales
1655,272,0.0010756995903245567,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces naeslundii,Actinomyces naeslundii
732,271,0.0010717448124189517,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,Aggregatibacter aphrophilus
157688,269,0.0010638352566077417,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia hofstadii,Leptotrichia hofstadii
1308,269,0.0010638352566077417,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,Streptococcus thermophilus
671232,265,0.0010480161449853218,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus, ,Streptococcus anginosus group
554406,261,0.001032197033362902,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia hongkongensis,Leptotrichia hongkongensis
1747,259,0.001024287477551692,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,Cutibacterium acnes
879243,255,0.001008468365929272,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas asaccharolytica,Porphyromonas asaccharolytica DSM 20707
109328,255,0.001008468365929272,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia trevisanii,Leptotrichia trevisanii
29547,253,0.001000558810118062,Bacteria,Proteobacteria,Epsilonproteobacteria, , , , ,Epsilonproteobacteria
76856,247,0.0009768301426844321,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. nucleatum
1769,244,0.0009649658089676171,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium leprae,Mycobacterium leprae
1019,241,0.0009531014752508022,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputigena,Capnocytophaga sputigena
548479,237,0.0009372823636283822,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,Mobiluncus curtisii,Mobiluncus curtisii ATCC 43063
187101,236,0.0009333275857227772,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,Sneathia amnii,Sneathia amnii
655307,236,0.0009333275857227772,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sp. KEM232,Neisseria sp. KEM232
1883,232,0.0009175084741003573,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces, ,Streptomyces
155615,232,0.0009175084741003573,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. vincentii
1583098,229,0.0009056441403835423,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium hwasookii,Fusobacterium hwasookii
1122984,228,0.0009016893624779373,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Prevotella intermedia ATCC 25611 = DSM 20706
28112,226,0.0008937798066667274,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia,Tannerella forsythia
33033,226,0.0008937798066667274,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,Parvimonas micra
2133944,226,0.0008937798066667274,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella sp. E39,Alloprevotella sp. E39
