taxon,count,percentage,kingdom,phylum,class,order,family,genus,species,name
1901,36,0.00015837245902937478,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces clavuligerus,Streptomyces clavuligerus
2487892,33,0.00014517475411026024,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. LMM-1652,Corynebacterium sp. LMM-1652
1485,31,0.00013637628416418387,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium, ,Clostridium
2080740,30,0.00013197704919114565,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. 2183,Corynebacterium sp. 2183
1515,29,0.00012757781421810746,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Hungateiclostridium,Hungateiclostridium thermocellum,Hungateiclostridium thermocellum
1224163,29,0.00012757781421810746,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium maris,Corynebacterium maris DSM 45190
1239,29,0.00012757781421810746,Bacteria,Firmicutes, , , , , ,Firmicutes
1502,29,0.00012757781421810746,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium perfringens,Clostridium perfringens
86661,28,0.00012317857924506927,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus, ,Bacillus cereus group
1788433,28,0.00012317857924506927,Viruses, , , ,Adenoviridae,Mastadenovirus,Bat mastadenovirus C,Bat mastadenovirus WIV11
28216,28,0.00012317857924506927,Bacteria,Proteobacteria,Betaproteobacteria, , , , ,Betaproteobacteria
80864,27,0.00011877934427203109,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae, , ,Comamonadaceae
1290,26,0.0001143801092989929,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis,Staphylococcus hominis
1496,25,0.00010998087432595471,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,Clostridioides difficile
2507935,25,0.00010998087432595471,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella abietis,Cohnella abietis
2578107,25,0.00010998087432595471,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. KBS0702,Arthrobacter sp. KBS0702
1386,24,0.00010558163935291652,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus, ,Bacillus
57493,22,9.678316940684016e-05,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria, ,Kocuria
571915,22,9.678316940684016e-05,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium mustelae,Corynebacterium mustelae
664962,22,9.678316940684016e-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Azospirillum sp. TSH58,Azospirillum sp. TSH58
446,22,9.678316940684016e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella pneumophila,Legionella pneumophila
305,21,9.238393443380197e-05,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum,Ralstonia solanacearum
1806508,21,9.238393443380197e-05,Bacteria,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Candidatus Promineofilum,Candidatus Promineofilum breve,Candidatus Promineofilum breve
438,21,9.238393443380197e-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter pasteurianus,Acetobacter pasteurianus
2079234,20,8.798469946076378e-05,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium geronticis,Corynebacterium geronticis
848,20,8.798469946076378e-05,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium, ,Fusobacterium
80840,20,8.798469946076378e-05,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales, , , ,Burkholderiales
2676871,20,8.798469946076378e-05,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Tu 2975,Streptomyces sp. Tu 2975
91061,20,8.798469946076378e-05,Bacteria,Firmicutes,Bacilli, , , , ,Bacilli
2492837,18,7.918622951468739e-05,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. C8-2,Sphingomonas sp. C8-2
1492,18,7.918622951468739e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium butyricum,Clostridium butyricum
186817,18,7.918622951468739e-05,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae, , ,Bacillaceae
33011,17,7.47869945416492e-05,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium granulosum,Cutibacterium granulosum
35757,17,7.47869945416492e-05,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium cystitidis,Corynebacterium cystitidis
364410,15,6.598852459557283e-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Granulibacter,Granulibacter bethesdensis,Granulibacter bethesdensis
469,15,6.598852459557283e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter, ,Acinetobacter
1817,15,6.598852459557283e-05,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia, ,Nocardia
1922217,15,6.598852459557283e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Candidatus Erwinia haradaeae,Candidatus Erwinia haradaeae
2583588,15,6.598852459557283e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,"Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-"
72758,15,6.598852459557283e-05,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus capitis,Staphylococcus capitis subsp. capitis
1534,15,6.598852459557283e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium kluyveri,Clostridium kluyveri
454,15,6.598852459557283e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella israelensis,Legionella israelensis
441500,14,6.158928962253464e-05,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium timonense,Corynebacterium timonense
120793,14,6.158928962253464e-05,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium, ,Mycobacterium avium complex (MAC)
1463165,13,5.719005464949645e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella quasipneumoniae,Klebsiella quasipneumoniae
976,12,5.279081967645826e-05,Bacteria,Bacteroidetes, , , , , ,Bacteroidetes
698758,12,5.279081967645826e-05,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Amphibacillus,Amphibacillus xylanus,Amphibacillus xylanus NBRC 15112
1520,12,5.279081967645826e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium beijerinckii,Clostridium beijerinckii
111780,12,5.279081967645826e-05,Bacteria,Cyanobacteria, ,Pleurocapsales,Dermocarpellaceae,Stanieria,Stanieria cyanosphaera,Stanieria cyanosphaera PCC 7437
71999,11,4.839158470342008e-05,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria palustris,Kocuria palustris
287,11,4.839158470342008e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas aeruginosa
1017,11,4.839158470342008e-05,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga gingivalis,Capnocytophaga gingivalis
43770,11,4.839158470342008e-05,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium striatum,Corynebacterium striatum
1742359,11,4.839158470342008e-05,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. FJAT-25496,Bacillus sp. FJAT-25496
1827580,11,4.839158470342008e-05,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces nigra,Streptomyces nigra
471,11,4.839158470342008e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus,Acinetobacter calcoaceticus
58712,11,4.839158470342008e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica subsp. enterica serovar Anatum
1490,11,4.839158470342008e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Paraclostridium,Paraclostridium bifermentans,Paraclostridium bifermentans
693998,11,4.839158470342008e-05,Viruses, , ,Nidovirales,Coronaviridae,Alphacoronavirus,Rhinolophus bat coronavirus HKU2,Rhinolophus bat coronavirus HKU2
2598579,11,4.839158470342008e-05,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Limnoglobus,Limnoglobus roseus,Limnoglobus roseus
1385,11,4.839158470342008e-05,Bacteria,Firmicutes,Bacilli,Bacillales, , , ,Bacillales
1351,11,4.839158470342008e-05,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Enterococcus faecalis
36745,10,4.399234973038189e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium saccharoperbutylacetonicum,Clostridium saccharoperbutylacetonicum
146827,10,4.399234973038189e-05,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium simulans,Corynebacterium simulans
158836,10,4.399234973038189e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,Enterobacter hormaechei
499555,10,4.399234973038189e-05,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,Dietzia timorensis,Dietzia timorensis
286,10,4.399234973038189e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas, ,Pseudomonas
1170318,10,4.399234973038189e-05,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum,Cutibacterium avidum 44067
29466,10,4.399234973038189e-05,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,Veillonella parvula
929506,10,4.399234973038189e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium botulinum,Clostridium botulinum BKT015925
1179672,10,4.399234973038189e-05,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. KBS0721,Flavobacterium sp. KBS0721
817,10,4.399234973038189e-05,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,Bacteroides fragilis
1313,10,4.399234973038189e-05,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae
1578,10,4.399234973038189e-05,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus, ,Lactobacillus
857417,10,4.399234973038189e-05,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter indicus,Janibacter indicus
1404,10,4.399234973038189e-05,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus megaterium,Bacillus megaterium
29341,10,4.399234973038189e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium argentinense,Clostridium argentinense
28901,10,4.399234973038189e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica
986,10,4.399234973038189e-05,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium johnsoniae,Flavobacterium johnsoniae
1980928,10,4.399234973038189e-05,Viruses, , ,Caudovirales,Herelleviridae,Sepunavirus, ,Sepunavirus
72407,10,4.399234973038189e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Klebsiella pneumoniae subsp. pneumoniae
210,9,3.9593114757343695e-05,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori,Helicobacter pylori
617123,9,3.9593114757343695e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum umeaense,Lachnoanaerobaculum umeaense
639282,9,3.9593114757343695e-05,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Deferribacter,Deferribacter desulfuricans,Deferribacter desulfuricans SSM1
996,9,3.9593114757343695e-05,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium columnare,Flavobacterium columnare
1366,9,3.9593114757343695e-05,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus raffinolactis,Lactococcus raffinolactis
93060,9,3.9593114757343695e-05,Bacteria,Cyanobacteria, ,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,Prochlorococcus marinus str. MIT 9215
1161,9,3.9593114757343695e-05,Bacteria,Cyanobacteria, ,Nostocales, , , ,Nostocales
2068654,9,3.9593114757343695e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. JN500901,Clostridium sp. JN500901
1128398,9,3.9593114757343695e-05,Bacteria,Firmicutes,Tissierellia,Tissierellales,Gottschalkiaceae,Gottschalkia,Gottschalkia acidurici,Gottschalkia acidurici 9a
1073571,9,3.9593114757343695e-05,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus riograndensis,Paenibacillus riograndensis SBR5
998844,9,3.9593114757343695e-05,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Allopseudarcicella,Allopseudarcicella aquatilis,Allopseudarcicella aquatilis
646637,9,3.9593114757343695e-05,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. M2,Streptomyces sp. M2
856,9,3.9593114757343695e-05,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,Fusobacterium varium
1504,8,3.5193879784305514e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium septicum,Clostridium septicum
86416,8,3.5193879784305514e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium pasteurianum,Clostridium pasteurianum BC1
1982251,8,3.5193879784305514e-05,Viruses, , ,Caudovirales,Siphoviridae,Pahexavirus, ,Pahexavirus
104087,8,3.5193879784305514e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas frederiksbergensis,Pseudomonas frederiksbergensis
1428,8,3.5193879784305514e-05,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis,Bacillus thuringiensis
2599308,8,3.5193879784305514e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Crassaminicella,Crassaminicella sp. SY095,Crassaminicella sp. SY095
2619626,8,3.5193879784305514e-05,Bacteria,Cyanobacteria, ,Nostocales,Calotrichaceae,Calothrix, ,unclassified Calothrix
1501,8,3.5193879784305514e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium pasteurianum,Clostridium pasteurianum
76857,8,3.5193879784305514e-05,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. polymorphum
995085,8,3.5193879784305514e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas, ,Stenotrophomonas maltophilia group
1200352,8,3.5193879784305514e-05,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium terpenotabidum,Corynebacterium terpenotabidum Y-11
459349,8,3.5193879784305514e-05,Bacteria,Candidatus Cloacimonetes, , , ,Candidatus Cloacimonas,Candidatus Cloacimonas acidaminovorans,Candidatus Cloacimonas acidaminovorans str. Evry
34062,8,3.5193879784305514e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,Moraxella osloensis,Moraxella osloensis
49546,8,3.5193879784305514e-05,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae, , ,Flavobacteriaceae
1561,8,3.5193879784305514e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium baratii,Clostridium baratii
2099583,8,3.5193879784305514e-05,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC1,Streptomyces sp. ICC1
28131,8,3.5193879784305514e-05,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Prevotella intermedia
585,7,3.079464481126732e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus vulgaris,Proteus vulgaris
1292,7,3.079464481126732e-05,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus warneri,Staphylococcus warneri
1192197,7,3.079464481126732e-05,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Pelosinus,Pelosinus fermentans,Pelosinus fermentans JBW45
548476,7,3.079464481126732e-05,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium aurimucosum,Corynebacterium aurimucosum ATCC 700975
203124,7,3.079464481126732e-05,Bacteria,Cyanobacteria, ,Oscillatoriales,Microcoleaceae,Trichodesmium,Trichodesmium erythraeum,Trichodesmium erythraeum IMS101
470,7,3.079464481126732e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,Acinetobacter baumannii
2478663,7,3.079464481126732e-05,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium sp. 3008163,Chryseobacterium sp. 3008163
2493639,7,3.079464481126732e-05,Bacteria,Proteobacteria,Oligoflexia,Silvanigrellales, , ,Silvanigrellales bacterium RF1110005,Silvanigrellales bacterium RF1110005
526973,7,3.079464481126732e-05,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,Bacillus cereus m1293
767031,7,3.079464481126732e-05,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,Prevotella denticola F0289
28132,7,3.079464481126732e-05,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella melaninogenica,Prevotella melaninogenica
2320868,7,3.079464481126732e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. CT4,Clostridium sp. CT4
173,7,3.079464481126732e-05,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira interrogans,Leptospira interrogans
47466,7,3.079464481126732e-05,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borrelia,Borrelia miyamotoi,Borrelia miyamotoi
1513,7,3.079464481126732e-05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium tetani,Clostridium tetani
712357,7,3.079464481126732e-05,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia sp. oral taxon 212,Leptotrichia sp. oral taxon 212
29382,7,3.079464481126732e-05,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus cohnii,Staphylococcus cohnii
180282,7,3.079464481126732e-05,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia tsuruhatensis,Delftia tsuruhatensis
754423,7,3.079464481126732e-05,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum sp. SZ-18,Tenacibaculum sp. SZ-18
663364,7,3.079464481126732e-05,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Halarcobacter,Halarcobacter bivalviorum,Halarcobacter bivalviorum
1714860,7,3.079464481126732e-05,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina sp. BL5,Aquimarina sp. BL5
106649,7,3.079464481126732e-05,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter guillouiae,Acinetobacter guillouiae
1288,7,3.079464481126732e-05,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus xylosus,Staphylococcus xylosus
929556,7,3.079464481126732e-05,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,Solitalea canadensis,Solitalea canadensis DSM 3403
