taxon,count,percentage,kingdom,phylum,class,order,family,genus,species,name
2107999,16176,0.09578190148390892,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,Lactobacillus paragasseri
1239,14878,0.08809613812299685,Bacteria,Firmicutes, , , , , ,Firmicutes
28037,14021,0.0830216395095133,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,Streptococcus mitis
1300,13389,0.07927941882839123,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, , ,Streptococcaceae
1077464,11935,0.07066994276770852,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis subsp. tigurinus
1282,11653,0.06900015442581545,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,Staphylococcus epidermidis
680646,10498,0.06216112770635979,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa,Rothia mucilaginosa DY-18
1303,9637,0.057062944151856476,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis
1385,7582,0.044894805702954836,Bacteria,Firmicutes,Bacilli,Bacillales, , , ,Bacillales
1760,7570,0.04482375087989556,Bacteria,Actinobacteria,Actinobacteria, , , , ,Actinobacteria
29465,6575,0.03893212180123029,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella, ,Veillonella
2598453,5988,0.03545635670658053,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 116-D4,Streptococcus sp. 116-D4
39777,5801,0.034349085713906755,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica,Veillonella atypica
1050107,5232,0.03097990285384591,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,Lactobacillus delbrueckii subsp. sunkii
1313,5101,0.030204221035448776,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae
85006,5065,0.029991056566270942,Bacteria,Actinobacteria,Actinobacteria,Micrococcales, , , ,Micrococcales
2610896,4951,0.029316035747207782,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. LPB0220,Streptococcus sp. LPB0220
1279,4805,0.02845153539998655,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus, ,Staphylococcus
1433513,4503,0.02666332235299468,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gwangjuense,Streptococcus gwangjuense
33958,4444,0.026313969472953218,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae, , ,Lactobacillaceae
1852377,4170,0.02469155101309967,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces pacaensis,Actinomyces pacaensis
2608887,3752,0.02221647467653476,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus, ,unclassified Streptococcus
1316408,3751,0.02221055344127982,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. HSISM1,Streptococcus sp. HSISM1
526973,3593,0.021274998270999306,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,Bacillus cereus m1293
1304,3545,0.020990778978762187,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius
1268,3324,0.019682185987420456,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae, , ,Micrococcaceae
32207,3252,0.019255857049064774,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia, ,Rothia
655813,3112,0.01842688411337318,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis ATCC 35037
838,2982,0.017657123530230984,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella, ,Prevotella
29391,2753,0.016301160656849733,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella,Gemella morbillorum,Gemella morbillorum
927666,2729,0.016159051010731174,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis Uo5
29397,2648,0.015679430955081036,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,Lactobacillus delbrueckii subsp. lactis
39778,2615,0.015484030191668016,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella dispar,Veillonella dispar
521095,2597,0.015377447957079097,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium parvulum,Atopobium parvulum DSM 20469
1458253,2560,0.015158362252646319,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis subsp. dentisani
2049,2468,0.014613608609191843,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae, , ,Actinomycetaceae
1902136,2443,0.014465577727818342,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. NPS 308,Streptococcus sp. NPS 308
1302,2290,0.013559628733812529,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gordonii,Streptococcus gordonii
712633,2238,0.01325172450055565,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. oral taxon 431,Streptococcus sp. oral taxon 431
113107,2145,0.012701049621846231,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus australis,Streptococcus australis
525326,2017,0.011943131509213917,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,Lactobacillus paragasseri JV-V03
2576376,2015,0.011931289038704036,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 1643,Streptococcus sp. 1643
29466,1930,0.011427984042034139,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,Veillonella parvula
347253,1921,0.011374692924739678,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius JIM8777
28132,1787,0.010581247400577722,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella melaninogenica,Prevotella melaninogenica
1318,1700,0.010066099933397946,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis
365659,1637,0.009693062112336727,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,Streptococcus mitis B6
1744,1595,0.00944437023162925,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium freudenreichii,Propionibacterium freudenreichii
760570,1590,0.00941476405535455,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis ATCC 15912
2624949,1568,0.00928449687974587,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella, ,unclassified Gemella
712624,1553,0.009195678350921771,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. oral taxon 064,Streptococcus sp. oral taxon 064
1114965,1520,0.009000277587508753,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis FW213
655183,1506,0.008917380293939592,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus, ,Lactobacillus casei group
1689,1318,0.007804188066010878,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium dentium,Bifidobacterium dentium
201174,1251,0.0074074653039299,Bacteria,Actinobacteria, , , , , ,Actinobacteria
199,1135,0.006720602014356864,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus,Campylobacter concisus
573,1133,0.006708759543846984,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Klebsiella pneumoniae
1381124,990,0.005862022902390568,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus fermentum,Lactobacillus fermentum 3872
33959,972,0.005755440667801649,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii,Lactobacillus johnsonii
1054460,949,0.00561925225693803,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudopneumoniae,Streptococcus pseudopneumoniae IS7493
194,948,0.00561333102168309,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter, ,Campylobacter
83684,873,0.005169238377562592,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,Lactobacillus delbrueckii subsp. delbrueckii
47715,867,0.005133710966032952,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus rhamnosus,Lactobacillus rhamnosus
1596,843,0.004991601319914394,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus gasseri,Lactobacillus gasseri
471,830,0.0049146252616001735,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus,Acinetobacter calcoaceticus
767455,798,0.004725145733442094,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,Lactobacillus delbrueckii subsp. bulgaricus ND02
562,741,0.0043876353239105164,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli
249265,735,0.004352107912380877,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,Lactobacillus delbrueckii subsp. indicus
575614,699,0.004138943443203038,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. oral taxon 299,Prevotella sp. oral taxon 299 str. F0039
1359,690,0.004085652325908578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis subsp. cremoris
1597,672,0.003979070091319659,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paracasei,Lactobacillus paracasei
1585,669,0.003961306385554838,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,Lactobacillus delbrueckii subsp. bulgaricus
546271,641,0.0037955117984165196,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sputigena,Selenomonas sputigena ATCC 35185
2529408,640,0.0037895905631615797,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia, ,Schaalia
360104,611,0.003617874740768321,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus,Campylobacter concisus 13826
570,579,0.003428395212610242,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella, ,Klebsiella
1280,578,0.0034224739773553014,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,Staphylococcus aureus
1343,534,0.0031619396261379435,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus vestibularis,Streptococcus vestibularis
2014542,522,0.0030908848030786634,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax sp. N3-2A,Alcanivorax sp. N3-2A
1590,485,0.0028717990986458844,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus plantarum,Lactobacillus plantarum
556499,484,0.002865877863390945,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium acidifaciens,Propionibacterium acidifaciens
28216,469,0.002777059334566845,Bacteria,Proteobacteria,Betaproteobacteria, , , , ,Betaproteobacteria
1308,452,0.0026763983352328657,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,Streptococcus thermophilus
848,452,0.0026763983352328657,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium, ,Fusobacterium
1759399,437,0.002587579806408766,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. A12,Streptococcus sp. A12
1380360,431,0.0025520523948791263,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus gasseri,Lactobacillus gasseri DSM 14869
1839799,408,0.002415863984015507,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. FDAARGOS_192,Streptococcus sp. FDAARGOS_192
324831,394,0.0023329666904463474,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus gasseri,Lactobacillus gasseri ATCC 33323 = JCM 1131
1239783,393,0.0023270454551914074,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus atrophaeus,Bacillus atrophaeus UCMB-5137
909932,389,0.0023033605141716475,Bacteria,Firmicutes,Negativicutes, , , , ,Negativicutes
1423823,388,0.002297439278916708,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012
888027,374,0.0022145419853475483,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,Lactobacillus delbrueckii subsp. lactis DSM 20072
1428,360,0.0021316446917783887,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis,Bacillus thuringiensis
80840,354,0.0020961172802487485,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales, , , ,Burkholderiales
52773,345,0.002042826162954289,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia meyeri,Schaalia meyeri
1654,343,0.0020309836924444088,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces, ,Actinomyces
1316254,337,0.0019954562809147694,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,Veillonella parvula HSIVP1
889201,324,0.0019184802226005495,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus,Streptococcus cristatus ATCC 51100
469378,324,0.0019184802226005495,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Cryptobacterium,Cryptobacterium curtum,Cryptobacterium curtum DSM 15641
80864,323,0.0019125589873456098,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae, , ,Comamonadaceae
28135,319,0.0018888740463258499,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,Prevotella oris
78535,305,0.00180597675275669,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus viridans,Streptococcus viridans
1217420,302,0.0017882130469918705,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046
90964,289,0.0017112369886776507,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae, , ,Staphylococcaceae
1305,285,0.001687552047657891,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis
1130798,276,0.001634260930363431,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus mucosae,Lactobacillus mucosae LM1
1156433,273,0.0016164972245986111,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. I-P16,Streptococcus sp. I-P16
1358,269,0.0015928122835788515,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,Lactococcus lactis
712938,262,0.0015513636367942714,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus fermentum,Lactobacillus fermentum CECT 5716
1969841,257,0.0015217574605195718,Viruses, , ,Caudovirales,Siphoviridae,Nonanavirus,Proteus phage VB_PmiS-Isfahan,Proteus phage VB_PmiS-Isfahan
186802,256,0.0015158362252646318,Bacteria,Firmicutes,Clostridia,Clostridiales, , , ,Clostridiales
1314,246,0.001456623872715232,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes,Streptococcus pyogenes
1883,242,0.0014329389316954724,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces, ,Streptomyces
171549,241,0.0014270176964405325,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales, , , ,Bacteroidales
1006007,241,0.0014270176964405325,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus megaterium,Bacillus megaterium WSH-002
186828,240,0.0014210964611855923,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae, , ,Carnobacteriaceae
617123,239,0.0014151752259306523,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum umeaense,Lachnoanaerobaculum umeaense
339,237,0.0014033327554207726,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,Xanthomonas campestris
1307,236,0.0013974115201658324,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus suis,Streptococcus suis
1470540,222,0.001314514226596673,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Jeotgalibaca, ,Jeotgalibaca
1016,219,0.001296750520831853,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga, ,Capnocytophaga
491077,218,0.001290829285576913,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus reuteri,Lactobacillus reuteri SD2112
2382163,217,0.0012849080503219731,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,Streptococcus koreensis
152331,216,0.0012789868150670331,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus parabuchneri,Lactobacillus parabuchneri
1311,205,0.0012138532272626935,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae,Streptococcus agalactiae
86661,204,0.0012079319920077535,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus, ,Bacillus cereus group
1309807,204,0.0012079319920077535,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae,Streptococcus agalactiae ILRI005
1678,203,0.0012020107567528135,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium, ,Bifidobacterium
626937,202,0.0011960895214978735,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,Christensenella minuta,Christensenella minuta
2583588,200,0.0011842470509879936,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,"Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-"
119206,197,0.0011664833452231737,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus sanguinicola,Aerococcus sanguinicola
45634,197,0.0011664833452231737,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus,Streptococcus cristatus
1598,197,0.0011664833452231737,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus reuteri,Lactobacillus reuteri
1386,194,0.001148719639458354,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus, ,Bacillus
1681,194,0.001148719639458354,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum,Bifidobacterium bifidum
1747,187,0.0011072709926737742,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,Cutibacterium acnes
1335,186,0.0011013497574188342,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus equinus,Streptococcus equinus
114527,179,0.0010599011106342544,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Mogibacterium,Mogibacterium diversum,Mogibacterium diversum
539002,171,0.0010125312285947346,Bacteria,Firmicutes,Bacilli,Bacillales, , , ,Bacillales incertae sedis
767453,169,0.0010006887580848547,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus fermentum,Lactobacillus fermentum F-6
362948,163,0.0009651613465552148,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus salivarius,Lactobacillus salivarius UCC118
186803,162,0.0009592401113002748,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, , ,Lachnospiraceae
83683,162,0.0009592401113002748,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus amylolyticus,Lactobacillus amylolyticus
104955,152,0.0009000277587508751,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus frumenti,Lactobacillus frumenti
976,151,0.0008941065234959353,Bacteria,Bacteroidetes, , , , , ,Bacteroidetes
186817,146,0.0008645003472212353,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae, , ,Bacillaceae
1396,145,0.0008585791119662953,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,Bacillus cereus
1328,143,0.0008467366414564155,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,Streptococcus anginosus
1048332,141,0.0008348941709465356,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius CCHSS3
1974213,140,0.0008289729356915956,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Prosthecochloris,Prosthecochloris sp. HL-130-GSB,Prosthecochloris sp. HL-130-GSB
340,140,0.0008289729356915956,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris,Xanthomonas campestris pv. campestris
304207,139,0.0008230517004366556,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus harbinensis,Lactobacillus harbinensis
1511,136,0.0008052879946718357,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Acetoanaerobium,Acetoanaerobium sticklandii,Acetoanaerobium sticklandii
1639,129,0.0007638393478872559,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes,Listeria monocytogenes
1623305,127,0.0007519968773773759,Viruses, , ,Caudovirales,Siphoviridae,Skunavirus, ,Skunavirus
1156431,126,0.000746075642122436,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. I-G2,Streptococcus sp. I-G2
1243,126,0.000746075642122436,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc, ,Leuconostoc
2306583,115,0.0006809420543180964,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. JS92-SW72,Halomonas sp. JS92-SW72
