taxon,count,percentage,kingdom,phylum,class,order,family,genus,species,name
199,130456,0.5885198745005819,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus,Campylobacter concisus
28131,129247,0.5830657709846745,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Prevotella intermedia
206351,128768,0.580904881336933,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales, , , ,Neisseriales
28449,85147,0.3841195633324726,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria subflava,Neisseria subflava
712,80260,0.36207307542325917,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae, , ,Pasteurellaceae
1301,78227,0.35290170036301144,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus, ,Streptococcus
200643,75695,0.34147921061753805,Bacteria,Bacteroidetes,Bacteroidia, , , , ,Bacteroidia
837,72834,0.328572519005453,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,Porphyromonas gingivalis
879243,71995,0.32478757868299957,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas asaccharolytica,Porphyromonas asaccharolytica DSM 20707
2133944,54454,0.24565570955766453,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella sp. E39,Alloprevotella sp. E39
888057,52437,0.23655651452740398,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter segnis,Aggregatibacter segnis ATCC 33393
28135,49401,0.222860353837334,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,Prevotella oris
1236,45858,0.20687698844704486,Bacteria,Proteobacteria,Gammaproteobacteria, , , , ,Gammaproteobacteria
836,45492,0.2052258702610878,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas, ,Porphyromonas
816,45235,0.2040664785294185,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides, ,Bacteroides
29391,42965,0.19382593677498544,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella,Gemella morbillorum,Gemella morbillorum
204,41822,0.1886695758827753,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter showae,Campylobacter showae
655307,40788,0.1840049414448529,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sp. KEM232,Neisseria sp. KEM232
1378,39974,0.18033278241925443,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella, ,Gemella
539,37991,0.17138696995271666,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella corrodens,Eikenella corrodens
43675,36418,0.16429077075460072,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa,Rothia mucilaginosa
1019,35600,0.16060056672150544,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputigena,Capnocytophaga sputigena
36874,34831,0.15713141403024597,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas cangingivalis,Porphyromonas cangingivalis
2005473,32636,0.14722921616637785,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae, , ,Muribaculaceae
2630389,30844,0.1391450528078122,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Dysgonomonas, ,unclassified Dysgonomonas
84566,24957,0.11258731302439919,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, , ,Sphingobacteriaceae
29465,24315,0.10969108932116305,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella, ,Veillonella
171552,23817,0.10744448588781165,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae, , ,Prevotellaceae
1177574,23768,0.1072234345459759,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella jejuni,Prevotella jejuni
203492,23756,0.10716929952348547,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae, , ,Fusobacteriaceae
264731,23668,0.10677230935855593,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella ruminicola,Prevotella ruminicola 23
538,22731,0.10254526635243091,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella, ,Eikenella
821,22234,0.1003031741709537,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides vulgatus,Bacteroides vulgatus
360104,21607,0.09747461924583056,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus,Campylobacter concisus 13826
80840,21420,0.09663101514535524,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales, , , ,Burkholderiales
712710,21301,0.09609417617232549,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella sp. oral taxon HOT-286,Tannerella sp. oral taxon HOT-286
76859,20813,0.09389268525771609,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. animalis
195950,18729,0.08449123635188414,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella, ,Tannerella
80864,18306,0.08258297680909771,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae, , ,Comamonadaceae
393921,18197,0.08209125035480996,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas crevioricanis,Porphyromonas crevioricanis
1760,16472,0.07430934087181566,Bacteria,Actinobacteria,Actinobacteria, , , , ,Actinobacteria
242231,16172,0.07295596530955578,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria gonorrhoeae,Neisseria gonorrhoeae FA 1090
416916,14907,0.0672492316886933,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter, ,Aggregatibacter
89373,14521,0.06550788846525225,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, , ,Cytophagaceae
28112,13953,0.0629454974007069,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia,Tannerella forsythia
1239,13704,0.0618221956840312,Bacteria,Firmicutes, , , , , ,Firmicutes
495,13630,0.06148836304534043,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,Neisseria elongata
200644,13614,0.06141618301535323,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales, , , ,Flavobacteriales
488,13489,0.06085227653107829,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria mucosa,Neisseria mucosa
1316596,12185,0.054969604087122016,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sp. oral taxon 878,Capnocytophaga sp. oral taxon 878
375288,11961,0.0539590836673013,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides, ,Parabacteroides
1783272,11925,0.053796678599830124,Bacteria, , , , , , ,Terrabacteria group
1236518,11344,0.05117564126092016,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella scopos,Prevotella scopos JCM 17725
39777,11139,0.05025083462670925,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica,Veillonella atypica
486,10162,0.04584334154561624,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria lactamica,Neisseria lactamica
59753,10117,0.045640335211277264,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax, ,Alcanivorax
2663009,10003,0.045126052497618516,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium pseudoperiodonticum,Fusobacterium pseudoperiodonticum
908937,9724,0.04386741322471682,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentalis,Prevotella dentalis DSM 3688
72294,9713,0.04381778945410063,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae, , ,Campylobacteraceae
1717717,9481,0.04277117901928632,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinifilaceae,Labilibaculum,Labilibaculum antarcticum,Labilibaculum antarcticum
880074,9091,0.04101179078834848,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,Barnesiella viscericola DSM 18177
91061,8980,0.04051104183031233,Bacteria,Firmicutes,Bacilli, , , , ,Bacilli
28129,8962,0.04042983929657673,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,Prevotella denticola
39950,8931,0.04028999048847655,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,Dialister pneumosintes
1236517,8631,0.03893661492621667,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella fusca,Prevotella fusca JCM 17724
84135,8605,0.03881932237748748,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella,Gemella sanguinis,Gemella sanguinis
492,8462,0.03817421335947694,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria animalis,Neisseria animalis
213849,8378,0.03779526820204417,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales, , , ,Campylobacterales
76856,8243,0.03718624919902723,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. nucleatum
171551,8155,0.03678925903409767,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae, , ,Porphyromonadaceae
1945658,8035,0.036247908809193714,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sp. H4358,Capnocytophaga sp. H4358
643867,8022,0.03618926253482912,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Marivirga,Marivirga tractuosa,Marivirga tractuosa DSM 4126
326319,7905,0.03566144606554777,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia, ,Dokdonia
1642646,7518,0.03391559159023253,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Petrimonas,Petrimonas mucosa,Petrimonas mucosa
1257021,7205,0.032503569753608054,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae, ,Flammeovirgaceae bacterium 311,Flammeovirgaceae bacterium 311
2637378,7186,0.03241785596799827,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas, ,unclassified Selenomonas
61635,6964,0.031416358051925955,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma brassicae,Acholeplasma brassicae
484,6858,0.0309381653532608,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria flavescens,Neisseria flavescens
1853278,6567,0.029625391057868718,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria chenwenguii,Neisseria chenwenguii
1201032,6340,0.02860133688242541,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni,Campylobacter jejuni subsp. jejuni PT14
28118,6319,0.028506600593067217,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus
1660,6157,0.027775777789446884,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia odontolytica,Schaalia odontolytica
2530390,6029,0.027198337549549336,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum sp. TLL-A4,Muribaculum sp. TLL-A4
29547,5866,0.026463003494054803,Bacteria,Proteobacteria,Epsilonproteobacteria, , , , ,Epsilonproteobacteria
85006,5833,0.026314132182206216,Bacteria,Actinobacteria,Actinobacteria,Micrococcales, , , ,Micrococcales
546271,5753,0.02595323203227025,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sputigena,Selenomonas sputigena ATCC 35185
357276,5637,0.025429926814863096,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides dorei,Bacteroides dorei
43768,5511,0.024861509078713945,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium matruchotii,Corynebacterium matruchotii
1268,5407,0.024392338883797188,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae, , ,Micrococcaceae
186826,5362,0.02418933254945821,Bacteria,Firmicutes,Bacilli,Lactobacillales, , , ,Lactobacillales
203491,5327,0.02403143873386122,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales, , , ,Fusobacteriales
1583098,5228,0.023584824798315463,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium hwasookii,Fusobacterium hwasookii
1585976,5127,0.023129188359021304,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bergeyella,Bergeyella cardium,Bergeyella cardium
47678,5025,0.022669040667852944,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,Bacteroides caccae
1300,4952,0.022339719281036376,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, , ,Streptococcaceae
28037,4939,0.022281073006671783,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,Streptococcus mitis
667015,4909,0.02214573545044579,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salanitronis,Bacteroides salanitronis DSM 18170
32207,4504,0.02031867844139496,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia, ,Rothia
762982,4260,0.019217932984090257,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,Paraprevotella xylaniphila YIT 11841
2584122,4178,0.018848010330405892,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae, ,Flavobacteriaceae bacterium 10Alg115,Flavobacteriaceae bacterium 10Alg115
487,4005,0.01806756375616936,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis,Neisseria meningitidis
724,3968,0.01790064743682398,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus, ,Haemophilus
1029756,3918,0.017675084843113996,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium nitrativorans,Hyphomicrobium nitrativorans NL23
712633,3897,0.017580348553755808,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. oral taxon 431,Streptococcus sp. oral taxon 431
186802,3827,0.017264560922561834,Bacteria,Firmicutes,Clostridia,Clostridiales, , , ,Clostridiales
1304,3735,0.01684952575013547,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius
768507,3629,0.016371333051470316,Bacteria,Bacteroidetes,Cytophagia,Cytophagales, , , ,Cytophagales
680646,3572,0.016114191694640942,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa,Rothia mucilaginosa DY-18
641149,3419,0.015423970157888402,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sp. oral taxon 014,Neisseria sp. oral taxon 014 str. F0314
824,3372,0.015211941319801022,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter gracilis,Campylobacter gracilis
29466,3337,0.015054047504204035,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,Veillonella parvula
59732,3226,0.014553298546167881,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium, ,Chryseobacterium
76123,3225,0.014548787294293682,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella enoeca,Prevotella enoeca
1196094,3210,0.014481118516180688,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,Snodgrassella alvi wkB2
39778,3132,0.014129240869993119,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella dispar,Veillonella dispar
694427,3119,0.014070594595628526,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Paludibacter propionicigenes,Paludibacter propionicigenes WB4
2624949,3118,0.014066083343754325,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella, ,unclassified Gemella
1307442,3034,0.01368713818632156,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium hwasookii,Fusobacterium hwasookii ChDC F174
28113,3028,0.013660070675076361,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides heparinolyticus,Bacteroides heparinolyticus
2529032,2991,0.013493154355730976,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Oceanihabitans,Oceanihabitans sp. IOP_32,Oceanihabitans sp. IOP_32
157,2938,0.013254058006398398,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema, ,Treponema
712357,2904,0.013100675442675612,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia sp. oral taxon 212,Leptotrichia sp. oral taxon 212
2132,2896,0.013064585427682017,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma, ,Spiroplasma
2124,2893,0.013051051672059418,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma salivarium,Mycoplasma salivarium
1385,2820,0.012721730285242847,Bacteria,Firmicutes,Bacilli,Bacillales, , , ,Bacillales
186803,2797,0.012617971492136256,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, , ,Lachnospiraceae
2708117,2767,0.01248263393591027,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga endodontalis,Capnocytophaga endodontalis
33033,2750,0.012405942654048875,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,Parvimonas micra
1307443,2659,0.011995418733496714,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium hwasookii,Fusobacterium hwasookii ChDC F206
2528037,2590,0.011684142354176941,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella exigua,Eikenella exigua
2093,2525,0.011390910982353968,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma, ,Mycoplasma
292691,2503,0.011291663441121577,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella, ,Gramella
2049,2489,0.011228505914882782,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae, , ,Actinomycetaceae
729,2488,0.011223994663008583,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus parainfluenzae,Haemophilus parainfluenzae
2718,2297,0.010362345555036461,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium hominis,Cardiobacterium hominis
1379,2213,0.009983400397603695,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella,Gemella haemolysans,Gemella haemolysans
1642647,2210,0.009969866641981098,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum,Proteiniphilum saccharofermentans,Proteiniphilum saccharofermentans
33055,2139,0.009649567758912925,Bacteria,Proteobacteria,Betaproteobacteria, , ,Candidatus Kinetoplastibacterium, ,Candidatus Kinetoplastibacterium
1239783,2110,0.009518741454561138,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus atrophaeus,Bacillus atrophaeus UCMB-5137
1654,2109,0.009514230202686939,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces, ,Actinomyces
909932,2094,0.009446561424573943,Bacteria,Firmicutes,Negativicutes, , , , ,Negativicutes
2584944,2055,0.00927062260148016,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella faecalis,Sutterella faecalis
1562970,2030,0.00915784130462517,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Fermentimonas,Fermentimonas caenicola,Fermentimonas caenicola
2640652,1887,0.008512732286614628,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga, ,unclassified Capnocytophaga
201174,1882,0.008490176027243631,Bacteria,Actinobacteria, , , , , ,Actinobacteria
1313,1795,0.008097697114188266,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae
219181,1783,0.00804356209169787,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ottowia, ,Ottowia
2715212,1771,0.007989427069207475,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. CBA7301,Bacteroides sp. CBA7301
906,1745,0.007872134520478287,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera, ,Megasphaera
2144175,1738,0.00784055575735889,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera stantonii,Megasphaera stantonii
1884263,1647,0.0074300318368067265,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. oral taxon 920,Selenomonas sp. oral taxon 920
2093856,1640,0.007398453073687329,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas faecalis,Butyricimonas faecalis
671211,1635,0.007375896814316331,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium sp. oral taxon 203,Fusobacterium sp. oral taxon 203
1307427,1591,0.00717740173185155,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. vincentii ChDC F8
