taxon,count,percentage,kingdom,phylum,class,order,family,genus,species,name
488,16979,0.0864139982228612,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria mucosa,Neisseria mucosa
1300,16834,0.08567602603708377,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae, , ,Streptococcaceae
186826,16816,0.08558441569678035,Bacteria,Firmicutes,Bacilli,Lactobacillales, , , ,Lactobacillales
1257021,16745,0.08522306379891693,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae, ,Flammeovirgaceae bacterium 311,Flammeovirgaceae bacterium 311
1585976,16121,0.08204723866839891,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bergeyella,Bergeyella cardium,Bergeyella cardium
1783272,15868,0.08075960444080106,Bacteria, , , , , , ,Terrabacteria group
195950,15492,0.07884596622112995,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella, ,Tannerella
84566,14291,0.07273352073755282,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae, , ,Sphingobacteriaceae
59732,13971,0.0711048924654923,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium, ,Chryseobacterium
667015,13587,0.06915053853901967,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salanitronis,Bacteroides salanitronis DSM 18170
851,13539,0.06890624429821059,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum
1236517,13091,0.06662616471732585,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella fusca,Prevotella fusca JCM 17724
821,12622,0.06423920640608716,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides vulgatus,Bacteroides vulgatus
32067,12435,0.0632874767596018,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia, ,Leptotrichia
39777,12137,0.06177081668124544,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica,Veillonella atypica
47678,11618,0.05912938520249728,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,Bacteroides caccae
1017,11524,0.0586509756475795,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga gingivalis,Capnocytophaga gingivalis
43675,11265,0.05733280463988052,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa,Rothia mucilaginosa
762982,10722,0.054569226040727815,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,Paraprevotella xylaniphila YIT 11841
393921,10710,0.05450815248052555,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas crevioricanis,Porphyromonas crevioricanis
1642646,10031,0.051052406865747135,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Petrimonas,Petrimonas mucosa,Petrimonas mucosa
909932,9614,0.04893010064871827,Bacteria,Firmicutes,Negativicutes, , , , ,Negativicutes
617123,9451,0.048100518122637444,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum umeaense,Lachnoanaerobaculum umeaense
89373,9415,0.04791729744203063,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae, , ,Cytophagaceae
28129,9290,0.04728111452325699,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,Prevotella denticola
28112,9252,0.047087714915949805,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia,Tannerella forsythia
248315,9129,0.04646171092387654,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella rodentium,Veillonella rodentium
157,8740,0.04448190968065297,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema, ,Treponema
375288,8546,0.043494553790716275,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides, ,Parabacteroides
200644,8213,0.0417997624951033,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales, , , ,Flavobacteriales
726,8148,0.04146894737734101,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus haemolyticus,Haemophilus haemolyticus
28118,7497,0.03815570673636789,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus
357276,7307,0.03718870869983195,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides dorei,Bacteroides dorei
2530390,7273,0.03701566694592552,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum sp. TLL-A4,Muribaculum sp. TLL-A4
768507,6739,0.03429789351692453,Bacteria,Bacteroidetes,Cytophagia,Cytophagales, , , ,Cytophagales
1236518,6629,0.03373805254840372,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella scopos,Prevotella scopos JCM 17725
199,6343,0.03228246603024963,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus,Campylobacter concisus
28113,6320,0.03216540837319529,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides heparinolyticus,Bacteroides heparinolyticus
880074,6213,0.03162083579472504,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,Barnesiella viscericola DSM 18177
1313,6075,0.030918489852398947,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae
157687,5766,0.029345845677190504,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia wadei,Leptotrichia wadei
59753,5192,0.026424493714181947,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax, ,Alcanivorax
186802,5140,0.02615984161997211,Bacteria,Firmicutes,Clostridia,Clostridiales, , , ,Clostridiales
292691,4754,0.02419530876679911,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella, ,Gramella
487,4561,0.023213042340212608,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis,Neisseria meningitidis
186803,4514,0.02297383756275372,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae, , ,Lachnospiraceae
171551,4390,0.022342744107330267,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae, , ,Porphyromonadaceae
1717717,4319,0.021981392209466842,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinifilaceae,Labilibaculum,Labilibaculum antarcticum,Labilibaculum antarcticum
34085,4285,0.02180835045556041,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Riemerella,Riemerella anatipestifer,Riemerella anatipestifer
2715212,4233,0.021543698361350574,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. CBA7301,Bacteroides sp. CBA7301
643867,4129,0.021014394172930904,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Marivirga,Marivirga tractuosa,Marivirga tractuosa DSM 4126
1129771,4062,0.020673400128468234,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae, , ,Leptotrichiaceae
2093856,4018,0.020449463741059912,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas faecalis,Butyricimonas faecalis
31977,4013,0.020424016424308966,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae, , ,Veillonellaceae
1660,3983,0.020271332523803295,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia odontolytica,Schaalia odontolytica
1385,3933,0.020016859356293836,Bacteria,Firmicutes,Bacilli,Bacillales, , , ,Bacillales
2049,3882,0.019757296725434192,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae, , ,Actinomycetaceae
239759,3686,0.01875976190879712,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes, ,Alistipes
495,3645,0.018551093911439366,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,Neisseria elongata
61635,3594,0.018291531280579722,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma brassicae,Acholeplasma brassicae
539,3497,0.017797853335611378,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella corrodens,Eikenella corrodens
1660158,3492,0.01777240601886043,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales, , , ,unclassified Nitrosomonadales
712633,3482,0.01772151138535854,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. oral taxon 431,Streptococcus sp. oral taxon 431
203492,3401,0.01730926485399322,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae, , ,Fusobacteriaceae
1721091,3355,0.01707514953988452,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium sp. IHB B 17019,Chryseobacterium sp. IHB B 17019
84135,3246,0.016520398034713904,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella,Gemella sanguinis,Gemella sanguinis
712310,3216,0.016367714134208233,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus sp. oral taxon 036,Haemophilus sp. oral taxon 036
483,3205,0.016311730037356153,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria cinerea,Neisseria cinerea
76859,3054,0.015543221071477594,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. animalis
2630820,2997,0.015253121660516815,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Apibacter, ,unclassified Apibacter
47671,2990,0.01521749541706549,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,Lautropia mirabilis,Lautropia mirabilis
2047,2969,0.015110616686711518,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia dentocariosa,Rothia dentocariosa
1239783,2906,0.014789980495649602,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus atrophaeus,Bacillus atrophaeus UCMB-5137
2132,2871,0.014611849278392984,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma, ,Spiroplasma
1265445,2797,0.01423522899047899,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium camelliae,Chryseobacterium camelliae
85006,2731,0.013899324409366505,Bacteria,Actinobacteria,Actinobacteria,Micrococcales, , , ,Micrococcales
996801,2702,0.01375172997221102,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter reichenbachii,Polaribacter reichenbachii
1654,2646,0.01346672002460043,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces, ,Actinomyces
1383885,2642,0.013446362171199674,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flagellimonas,Flagellimonas maritima,Flagellimonas maritima
203491,2632,0.013395467537697783,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales, , , ,Fusobacteriales
29391,2604,0.013252962563892485,Bacteria,Firmicutes,Bacilli,Bacillales, ,Gemella,Gemella morbillorum,Gemella morbillorum
2638727,2584,0.013151173296888703,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema, ,unclassified Treponema
2584122,2559,0.013023936713133977,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae, ,Flavobacteriaceae bacterium 10Alg115,Flavobacteriaceae bacterium 10Alg115
486,2555,0.01300357885973322,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria lactamica,Neisseria lactamica
694427,2542,0.01293741583618076,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Paludibacter propionicigenes,Paludibacter propionicigenes WB4
32207,2540,0.012927236909480383,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia, ,Rothia
732,2447,0.012453916817912794,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,Aggregatibacter aphrophilus
888057,2447,0.012453916817912794,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter segnis,Aggregatibacter segnis ATCC 33393
237,2417,0.01230123291740712,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium, ,Flavobacterium
538,2397,0.012199443650403336,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella, ,Eikenella
562,2375,0.012087475456699177,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli
641147,2358,0.012000954579745962,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Simonsiella,Simonsiella muelleri,Simonsiella muelleri ATCC 29453
1302,2270,0.011553081804929317,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gordonii,Streptococcus gordonii
1796646,2181,0.011100119566762486,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum intestinale,Muribaculum intestinale
735,2170,0.011044135469910406,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus parahaemolyticus,Haemophilus parahaemolyticus
1307839,2128,0.010830378009202462,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Salinivirgaceae,Salinivirga,Salinivirga cyanobacteriivorans,Salinivirga cyanobacteriivorans
762,2117,0.010774393912350381,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Avibacterium,Avibacterium volantium,Avibacterium volantium
68336,2109,0.01073367820554887,Bacteria, , , , , , ,Bacteroidetes/Chlorobi group
91347,2057,0.010469026111339035,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales, , , ,Enterobacterales
365659,2023,0.010295984357432604,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,Streptococcus mitis B6
1493872,2021,0.010285805430732226,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium shandongense,Chryseobacterium shandongense
860,2005,0.0102043740171292,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium periodonticum,Fusobacterium periodonticum
572544,1974,0.010046600653273336,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Ilyobacter,Ilyobacter polytropus,Ilyobacter polytropus DSM 2926
2652307,1965,0.010000795483121635,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae, ,Muribaculaceae bacterium DSM 108610,Muribaculaceae bacterium DSM 108610
2530393,1941,0.009878648362717096,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum sp. H5,Muribaculum sp. H5
242231,1921,0.009776859095713313,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria gonorrhoeae,Neisseria gonorrhoeae FA 1090
95818,1913,0.0097361433889118,Bacteria,Candidatus Saccharibacteria, , , , , ,Candidatus Saccharibacteria
485,1885,0.009593638415106505,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria gonorrhoeae,Neisseria gonorrhoeae
28119,1867,0.0095020280748031,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides zoogleoformans,Bacteroides zoogleoformans
680646,1828,0.009303539004145725,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa,Rothia mucilaginosa DY-18
655307,1816,0.009242465443943455,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sp. KEM232,Neisseria sp. KEM232
1095685,1815,0.009237375980593265,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis,Neisseria meningitidis M7124
237258,1772,0.009018529056535133,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cloacibacterium,Cloacibacterium normanense,Cloacibacterium normanense
1268,1714,0.008723340182224164,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae, , ,Micrococcaceae
1458253,1713,0.008718250718873975,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,Streptococcus oralis subsp. dentisani
907,1708,0.008692803402123028,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,Megasphaera elsdenii
76857,1700,0.008652087695321515,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. polymorphum
1433513,1639,0.008341630430959979,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gwangjuense,Streptococcus gwangjuense
72294,1636,0.008326362040909412,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae, , ,Campylobacteraceae
641149,1636,0.008326362040909412,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sp. oral taxon 014,Neisseria sp. oral taxon 014 str. F0314
2598453,1623,0.008260199017356952,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. 116-D4,Streptococcus sp. 116-D4
543,1591,0.008097336190150902,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae, , ,Enterobacteriaceae
